Temperature,Humidity,Pressure,Precipitation
69.08,86.69,29.86,0
71.96,81.62,29.86,0
73.94,81.76,29.86,1
77.0,73.85,29.84,1
80.06,54.32,29.83,0
82.04,52.57,29.82,0
80.06,62.38,29.82,0
75.92,87.58,29.81,1
80.06,71.47,29.8,0
80.96,64.86,29.78,0
82.04,60.34,29.78,0
80.06,66.79,29.78,0
80.06,69.31,29.78,0
78.98,71.8,29.78,0
78.08,73.95,29.78,0
78.08,73.95,29.79,0
78.08,71.26,29.79,0
77.0,73.85,29.8,0
75.92,76.54,29.79,0
75.92,79.42,29.78,0
75.92,81.9,29.78,0
75.92,81.9,29.78,0
75.02,84.39,29.79,0
75.02,84.39,29.8,0
75.92,84.96,29.82,0
77.0,81.97,29.82,0
78.08,81.55,29.83,0
80.06,74.14,29.83,0
80.96,72.0,29.83,0
82.04,67.01,29.83,0
84.92,61.09,29.82,0
87.08,57.03,29.81,0
86.0,55.15,29.79,0
84.92,59.24,29.78,0
84.92,55.0,29.77,0
82.04,60.34,29.77,0
80.06,66.79,29.77,0
78.08,71.26,29.78,0
77.0,73.85,29.79,0
77.0,71.15,29.81,0
77.0,73.85,29.8,0
77.0,79.02,29.8,0
77.0,79.02,29.78,0
77.0,81.97,29.78,0
77.0,81.97,29.76,0
77.0,81.97,29.75,0
77.0,81.97,29.75,0
77.0,84.51,29.76,0
78.08,79.1,29.76,0
78.08,79.1,29.76,0
78.08,76.26,29.76,0
78.08,79.1,29.76,0
78.98,76.8,29.75,0
82.94,67.53,29.74,0
84.02,65.22,29.73,0
84.92,61.09,29.71,0
87.08,57.03,29.7,0
87.08,51.35,29.7,0
87.98,48.38,29.69,0
87.98,48.38,29.69,0
87.98,49.91,29.69,0
87.98,48.38,29.72,0
80.96,72.0,29.74,1
75.02,81.83,29.78,1
73.94,90.75,29.78,1
75.02,87.54,29.78,0
75.92,79.42,29.78,0
75.92,79.42,29.78,0
77.0,73.85,29.79,0
77.0,73.85,29.78,0
77.0,73.85,29.77,0
75.92,76.54,29.79,0
77.0,76.63,29.8,0
80.06,69.31,29.82,0
80.96,67.3,29.84,0
84.92,55.0,29.83,0
86.0,51.51,29.83,0
89.06,46.76,29.82,0
91.94,39.89,29.81,0
93.02,39.81,29.79,0
93.92,38.72,29.78,0
91.94,44.09,29.76,0
89.96,48.67,29.75,0
87.98,49.91,29.74,0
87.08,55.3,29.74,0
87.08,53.29,29.74,0
86.0,53.14,29.75,0
84.02,60.97,29.77,0
84.92,59.24,29.79,0
84.92,59.24,29.79,0
84.02,60.97,29.79,0
82.94,63.13,29.77,0
82.94,63.13,29.76,0
82.04,64.99,29.76,0
82.04,64.99,29.76,0
80.96,67.3,29.77,0
82.04,67.01,29.76,0
82.94,67.53,29.77,0
84.92,65.33,29.77,0
87.08,59.16,29.77,0
89.96,55.7,29.77,0
91.94,54.31,29.75,0
91.94,52.37,29.73,0
89.96,57.76,29.71,0
91.94,48.97,29.7,0
87.98,57.5,29.68,0
84.02,71.87,29.66,0
82.04,76.6,29.64,0
78.98,87.73,29.67,1
75.02,93.59,29.68,1
75.02,93.59,29.68,0
75.02,90.25,29.68,0
75.02,90.25,29.67,0
75.02,90.25,29.69,0
75.92,90.83,29.68,0
75.92,87.58,29.67,0
77.0,84.51,29.66,0
77.0,81.97,29.65,0
77.0,81.97,29.66,0
77.0,81.97,29.68,0
77.0,84.51,29.7,0
78.08,81.55,29.7,0
80.06,76.43,29.7,0
82.04,69.52,29.69,0
86.0,59.02,29.7,0
87.98,53.75,29.69,0
89.96,54.03,29.68,0
89.06,55.58,29.67,0
87.08,63.25,29.66,0
87.98,59.28,29.64,0
84.92,61.09,29.65,0
75.92,90.83,29.67,1
75.02,90.25,29.67,1
73.94,93.56,29.72,1
73.94,93.56,29.7,1
73.04,93.54,29.71,1
73.94,93.56,29.74,1
73.94,90.75,29.69,0
73.94,93.56,29.73,0
73.94,90.75,29.73,0
73.94,90.75,29.74,0
73.04,90.17,29.75,0
73.04,90.17,29.75,0
73.04,90.17,29.74,0
73.94,87.49,29.76,0
73.94,87.49,29.78,0
75.92,81.9,29.78,0
75.92,84.96,29.78,0
77.0,81.97,29.78,0
78.08,76.26,29.78,0
78.08,79.1,29.78,0
80.96,72.0,29.77,0
78.98,76.8,29.76,1
82.04,71.67,29.75,1
71.06,90.09,29.78,1
71.96,93.51,29.77,1
71.96,93.51,29.78,1
73.94,90.75,29.78,1
73.04,90.17,29.81,0
73.94,90.75,29.83,0
73.94,90.75,29.84,0
73.94,90.75,29.85,0
75.02,87.54,29.85,0
75.02,87.54,29.83,0
75.92,84.96,29.83,0
75.02,87.54,29.84,0
73.94,87.49,29.84,0
75.02,78.86,29.86,0
73.94,81.76,29.88,0
75.92,73.74,29.88,0
78.98,64.62,29.9,0
82.04,56.34,29.89,0
84.92,44.69,29.89,0
87.98,37.8,29.89,0
89.06,36.53,29.86,0
87.98,45.16,29.87,0
87.98,46.6,29.85,0
87.08,49.78,29.83,0
87.08,47.95,29.81,0
82.94,56.82,29.81,0
82.04,64.99,29.82,0
80.96,72.0,29.83,0
80.06,76.43,29.82,0
82.94,56.82,29.81,0
82.94,54.73,29.81,0
80.96,69.4,29.81,0
80.96,72.0,29.8,0
80.06,74.14,29.79,0
80.06,74.14,29.78,0
78.98,76.8,29.77,0
78.98,76.8,29.77,0
78.08,81.55,29.79,0
78.08,84.57,29.79,0
78.98,82.11,29.8,0
80.06,81.69,29.8,0
82.04,74.32,29.79,0
84.92,63.37,29.79,0
87.08,55.3,29.78,0
87.08,55.3,29.77,0
86.0,59.02,29.76,0
89.06,55.58,29.74,0
84.92,67.75,29.73,0
82.04,69.52,29.73,1
77.0,81.97,29.77,1
73.04,93.54,29.78,1
73.04,93.54,29.78,1
71.96,93.51,29.81,1
71.96,97.0,29.81,1
71.96,93.51,29.81,1
71.96,93.51,29.77,1
71.96,93.51,29.75,1
71.96,93.51,29.74,1
71.96,93.51,29.75,1
71.06,93.48,29.74,1
71.06,93.48,29.76,1
71.06,93.48,29.77,1
69.08,92.85,29.79,1
66.92,93.37,29.81,0
66.92,90.49,29.83,1
66.02,89.88,29.84,1
64.94,93.31,29.85,1
64.94,90.41,29.86,1
64.94,90.41,29.86,1
64.94,93.31,29.87,1
64.94,93.31,29.87,1
64.94,93.31,29.87,1
66.02,89.88,29.87,1
66.02,89.88,29.87,0
66.92,87.13,29.87,0
66.92,87.13,29.88,1
66.92,87.13,29.9,1
66.92,81.25,29.9,0
66.02,89.88,29.91,1
66.02,89.88,29.9,1
66.92,81.25,29.91,0
66.92,81.25,29.91,0
66.92,84.41,29.91,0
66.92,87.13,29.9,0
66.92,84.41,29.91,0
66.02,89.88,29.92,1
66.02,89.88,29.93,1
66.02,89.88,29.94,1
66.02,89.88,29.95,1
66.92,87.13,29.95,1
66.92,90.49,29.95,1
66.92,93.37,29.95,1
68.0,89.96,29.95,1
68.0,93.4,29.94,1
68.0,93.4,29.93,0
68.0,93.4,29.94,1
69.08,92.85,29.93,1
69.08,92.85,29.93,1
69.08,92.85,29.93,1
68.0,96.35,29.93,1
69.08,92.85,29.93,1
69.08,92.85,29.93,1
69.08,92.85,29.92,1
69.98,93.45,29.91,1
69.98,93.45,29.89,1
69.98,96.98,29.87,1
71.96,93.51,29.85,0
75.92,93.61,29.83,0
75.92,93.61,29.81,0
75.92,93.61,29.81,0
75.92,93.61,29.8,0
77.0,93.64,29.8,0
78.08,90.36,29.78,0
78.98,87.73,29.77,0
78.08,87.16,29.75,0
78.98,84.63,29.73,0
80.06,81.69,29.71,0
78.98,82.11,29.67,0
78.98,84.63,29.66,1
78.98,82.11,29.65,0
78.98,82.11,29.65,0
78.98,82.11,29.63,0
75.92,93.61,29.64,1
75.02,93.59,29.65,1
75.02,93.59,29.68,1
75.02,93.59,29.69,1
75.02,93.59,29.68,1
75.02,93.59,29.68,1
75.02,93.59,29.67,0
75.92,90.83,29.68,0
75.02,84.39,29.69,0
75.02,78.86,29.71,0
73.94,78.77,29.72,0
73.94,81.76,29.74,0
73.94,78.77,29.77,0
73.94,71.28,29.78,0
75.92,62.25,29.79,0
77.0,60.06,29.79,0
78.98,56.27,29.79,0
82.94,46.13,29.78,0
82.94,46.13,29.78,0
84.02,46.0,29.78,0
84.02,47.79,29.77,0
84.92,43.29,29.76,0
84.02,41.25,29.75,0
82.04,43.96,29.77,0
80.96,45.53,29.76,0
80.06,46.88,29.78,0
80.06,45.39,29.8,0
80.06,43.66,29.82,0
77.0,48.27,29.83,0
75.92,50.03,29.85,0
75.02,47.97,29.83,0
71.96,57.12,29.84,0
71.96,55.28,29.84,0
71.96,55.28,29.85,0
71.96,57.12,29.86,0
71.06,61.23,29.87,0
69.98,65.6,29.87,0
71.06,70.53,29.86,0
73.04,57.27,29.88,0
75.02,53.6,29.88,0
75.02,59.8,29.89,0
73.94,59.66,29.88,0
73.94,64.01,29.86,0
77.0,51.84,29.84,0
78.98,48.57,29.83,0
78.98,48.57,29.81,0
80.06,40.62,29.8,0
77.0,46.72,29.79,0
78.08,41.94,29.79,0
77.0,41.77,29.8,0
75.92,45.04,29.81,0
75.02,49.89,29.84,0
75.02,46.41,29.84,0
73.04,51.25,29.85,0
71.06,53.02,29.84,0
69.98,55.0,29.83,0
69.08,56.72,29.83,0
66.92,63.13,29.83,0
66.02,67.74,29.83,0
66.92,65.66,29.84,0
68.0,60.82,29.84,0
69.08,60.97,29.85,0
71.06,58.88,29.85,0
73.04,49.59,29.85,0
75.02,47.97,29.85,0
75.92,48.42,29.84,0
77.0,50.19,29.82,0
78.08,45.08,29.81,0
78.08,48.43,29.78,0
73.04,61.48,29.81,0
73.94,66.5,29.79,1
77.0,46.72,29.79,0
77.0,43.46,29.79,0
73.94,55.57,29.82,1
73.94,48.12,29.83,0
73.04,47.66,29.86,0
71.06,50.96,29.86,0
69.98,55.0,29.86,0
69.08,58.61,29.85,0
68.0,58.85,29.85,0
66.92,63.13,29.86,0
66.02,65.12,29.87,0
64.94,70.32,29.87,0
64.94,70.32,29.87,0
64.94,70.32,29.89,0
66.02,67.74,29.91,0
69.08,60.97,29.9,0
71.96,53.15,29.9,0
73.94,49.73,29.89,0
75.02,46.41,29.88,0
78.08,46.58,29.87,0
78.08,45.08,29.85,0
78.98,39.14,29.85,0
80.06,40.62,29.84,0
78.98,39.14,29.84,0
80.06,42.25,29.84,0
78.08,43.35,29.84,0
75.02,49.89,29.85,0
73.94,51.72,29.87,0
73.94,49.73,29.87,0
73.94,53.44,29.87,0
73.04,55.08,29.88,0
73.04,57.27,29.89,0
69.98,65.6,29.88,0
69.98,68.19,29.88,0
68.0,75.83,29.88,0
66.92,78.7,29.89,0
68.0,72.97,29.9,0
68.0,75.83,29.91,0
69.08,73.07,29.92,0
71.96,66.26,29.92,0
75.02,64.14,29.93,0
77.0,57.81,29.93,0
80.96,50.78,29.92,0
82.94,42.7,29.91,0
84.02,37.17,29.89,0
82.94,35.8,29.88,0
82.94,34.41,29.87,0
82.94,41.34,29.87,0
80.96,47.32,29.87,0
78.98,50.48,29.88,0
78.08,48.43,29.89,0
77.0,50.19,29.9,0
78.08,52.0,29.91,0
75.02,57.54,29.92,0
73.94,53.44,29.92,0
73.04,55.08,29.91,0
73.04,57.27,29.9,0
71.96,59.39,29.89,0
69.08,65.49,29.89,0
69.08,67.65,29.89,0
69.08,67.65,29.9,0
68.0,72.97,29.92,0
71.06,65.73,29.93,0
73.04,63.9,29.94,0
75.02,61.74,29.94,0
78.98,54.17,29.93,0
80.96,50.78,29.92,0
84.02,42.87,29.91,0
84.92,40.07,29.89,0
84.02,44.55,29.88,0
84.02,38.41,29.86,0
84.02,33.23,29.85,0
84.92,32.29,29.86,0
80.96,45.53,29.87,0
82.94,38.49,29.87,0
80.06,43.66,29.88,0
80.06,46.88,29.9,0
77.0,51.84,29.89,0
78.98,52.46,29.88,0
75.02,61.74,29.88,0
75.92,62.25,29.88,0
73.94,66.5,29.87,0
71.96,71.07,29.87,0
73.04,65.97,29.88,0
71.96,68.41,29.89,0
71.06,73.27,29.9,0
73.04,70.74,29.9,0
75.92,64.25,29.91,0
78.98,60.32,29.92,0
80.06,60.08,29.92,0
82.04,54.6,29.91,0
82.94,47.63,29.9,0
87.08,41.72,29.89,0
84.92,46.43,29.88,0
82.94,53.04,29.87,0
80.96,60.58,29.87,0
80.06,60.08,29.86,0
78.08,66.56,29.87,0
75.92,71.48,29.88,0
73.94,78.77,29.89,0
73.94,78.77,29.9,0
73.04,81.19,29.9,0
73.94,78.77,29.89,0
73.04,81.19,29.88,0
71.96,84.2,29.89,0
73.04,81.19,29.87,0
73.04,81.19,29.87,0
73.04,81.19,29.86,0
73.94,78.77,29.86,0
73.04,81.19,29.86,1
73.94,81.76,29.87,0
73.94,81.76,29.87,0
75.92,73.74,29.88,0
78.08,66.56,29.87,0
78.08,68.66,29.87,0
78.08,66.56,29.85,0
77.0,71.15,29.85,0
75.92,71.48,29.83,1
77.0,68.97,29.82,0
75.02,75.98,29.81,1
66.92,90.49,29.82,1
68.0,87.18,29.81,1
69.08,80.9,29.81,0
71.06,73.27,29.81,0
71.06,78.54,29.82,1
71.96,78.61,29.81,0
73.04,84.26,29.8,1
73.94,78.77,29.78,0
73.94,81.76,29.77,0
71.96,93.51,29.76,1
69.98,93.45,29.75,0
69.98,93.45,29.74,1
71.06,93.48,29.73,1
71.96,93.51,29.73,1
71.06,93.48,29.73,1
71.96,93.51,29.72,1
73.04,93.54,29.72,1
75.02,93.59,29.72,0
75.92,87.58,29.7,1
77.0,84.51,29.68,0
78.08,81.55,29.67,0
80.06,71.47,29.65,0
80.06,71.47,29.63,0
78.08,79.1,29.63,0
75.92,84.96,29.62,0
75.92,84.96,29.63,0
69.08,92.85,29.63,1
69.98,93.45,29.66,1
69.98,93.45,29.65,1
69.98,93.45,29.64,0
69.08,92.85,29.61,0
69.08,92.85,29.58,0
69.98,93.45,29.55,1
69.98,93.45,29.55,1
69.08,92.85,29.56,0
69.08,90.01,29.56,0
69.08,92.85,29.55,0
71.96,90.68,29.58,0
73.94,81.76,29.57,0
75.92,71.48,29.56,0
80.06,69.31,29.54,0
80.06,64.35,29.54,0
80.06,69.31,29.52,0
80.06,64.35,29.5,0
78.08,62.13,29.51,0
82.4,65.83,29.52,1
71.96,68.41,29.6,0
69.98,63.51,29.62,0
68.0,60.82,29.62,0
68.0,60.82,29.62,0
66.02,63.01,29.63,0
64.94,65.42,29.64,0
64.04,64.88,29.65,0
62.96,65.18,29.68,0
62.06,64.63,29.7,0
62.06,62.08,29.72,0
62.96,60.15,29.73,0
66.02,56.28,29.74,0
66.02,54.06,29.75,0
66.92,50.67,29.76,0
69.08,45.18,29.75,0
69.98,42.35,29.75,0
71.06,40.82,29.74,0
71.06,40.82,29.76,0
69.98,39.28,29.77,0
69.98,39.28,29.78,0
68.0,40.33,29.79,0
68.0,42.03,29.81,0
66.02,48.51,29.84,0
64.94,50.37,29.86,0
62.06,57.64,29.87,0
60.98,57.88,29.87,0
60.08,61.82,29.86,0
59.0,64.25,29.86,0
59.0,64.25,29.86,0
57.92,69.55,29.86,0
57.92,69.55,29.87,0
57.92,69.55,29.88,0
59.0,66.91,29.88,0
60.98,64.5,29.89,0
64.04,56.0,29.89,0
66.02,52.27,29.9,0
69.08,45.18,29.9,0
69.08,45.18,29.89,0
71.96,42.66,29.88,0
71.06,43.98,29.87,0
69.98,47.19,29.87,1
71.06,40.82,29.88,1
69.98,42.35,29.89,0
69.98,40.65,29.9,0
68.0,46.88,29.92,0
66.92,48.65,29.94,0
64.94,54.27,29.96,0
64.04,57.92,29.97,0
62.96,55.84,29.98,0
62.06,57.64,29.97,0
60.98,64.5,29.97,0
60.08,66.59,29.97,0
64.04,57.92,29.97,0
60.08,69.32,29.98,0
59.0,72.04,29.99,0
59.0,72.04,30.01,0
60.98,69.89,30.02,0
62.96,65.18,30.02,0
66.92,56.79,30.02,0
69.98,51.13,30.02,0
73.94,41.28,30.02,0
75.02,38.5,30.02,0
73.94,41.28,30.02,0
73.94,38.33,30.02,0
73.04,44.3,30.02,0
75.02,39.82,30.01,0
73.94,46.25,30.01,0
73.94,38.33,30.02,0
71.96,45.94,30.03,0
71.06,47.36,30.04,0
68.0,54.71,30.06,0
68.0,56.56,30.07,0
66.02,63.01,30.09,0
66.02,60.56,30.09,0
66.02,60.56,30.1,0
64.94,60.82,30.1,0
64.04,62.76,30.1,0
64.04,62.76,30.11,0
62.96,72.45,30.12,0
62.96,72.45,30.13,0
64.94,67.61,30.15,0
68.0,58.85,30.16,0
71.06,53.02,30.17,0
73.94,49.73,30.16,0
75.92,41.88,30.15,0
78.08,34.79,30.14,0
78.98,32.43,30.12,0
78.98,30.09,30.11,0
80.06,31.31,30.1,0
78.98,33.78,30.1,0
78.08,34.79,30.09,0
75.92,45.04,30.1,0
73.04,53.31,30.1,0
71.96,57.12,30.11,0
71.96,57.12,30.11,0
71.06,58.88,30.11,0
71.06,54.79,30.12,0
71.06,56.99,30.11,0
71.06,54.79,30.11,0
69.98,56.84,30.11,0
68.0,65.36,30.11,0
66.02,72.77,30.1,0
66.02,72.77,30.12,0
66.02,75.16,30.13,0
66.92,67.84,30.13,0
69.08,62.99,30.13,0
73.04,57.27,30.14,0
77.0,48.27,30.13,0
78.98,40.72,30.12,0
80.06,45.39,30.11,0
82.94,31.98,30.09,0
82.04,34.27,30.07,0
80.96,36.69,30.06,0
80.06,39.31,30.05,0
80.96,38.17,30.04,0
78.08,43.35,30.04,0
75.92,50.03,30.05,0
73.94,53.44,30.07,0
73.04,55.08,30.08,0
73.04,55.08,30.07,0
71.96,59.39,30.06,0
71.06,63.24,30.06,0
71.06,65.73,30.06,0
71.06,63.24,30.06,0
69.98,65.6,30.06,0
69.98,68.19,30.07,0
69.08,70.32,30.07,0
69.08,70.32,30.09,0
71.06,65.73,30.09,0
73.04,63.9,30.1,0
75.02,55.36,30.1,0
78.08,54.04,30.1,0
80.96,49.18,30.09,0
82.94,44.39,30.08,0
84.92,40.07,30.06,0
84.02,41.25,30.04,0
80.96,49.18,30.04,0
80.96,52.75,30.03,0
80.06,50.64,30.03,0
78.08,54.04,30.02,0
75.92,59.92,30.03,0
75.92,59.92,30.04,0
75.92,59.92,30.05,0
75.92,59.92,30.05,0
73.94,64.01,30.05,0
73.94,64.01,30.04,0
73.94,62.0,30.03,0
73.04,63.9,30.02,0
73.04,63.9,30.01,0
71.06,68.31,30.0,0
71.06,68.31,30.01,0
69.98,70.86,30.02,0
71.96,68.41,30.02,0
73.04,65.97,30.02,0
73.04,73.46,30.02,1
78.08,59.82,30.01,1
80.06,58.23,30.0,0
84.02,49.32,29.98,0
84.92,41.65,29.96,0
80.96,56.55,29.93,0
82.94,53.04,29.93,0
78.98,58.08,29.93,0
78.08,62.13,29.93,0
78.08,66.56,29.94,0
77.0,64.38,29.94,0
73.94,78.77,29.98,1
69.98,93.45,29.98,1
69.98,90.04,29.97,0
69.98,90.04,29.97,0
69.08,86.69,29.96,0
69.08,86.69,29.96,0
68.0,87.18,29.95,0
66.92,87.13,29.95,0
68.0,87.18,29.95,0
68.0,87.18,29.96,0
68.0,87.18,29.97,0
69.98,81.48,29.99,0
73.04,73.46,29.98,0
75.92,62.25,29.98,0
78.98,54.17,29.99,0
82.04,50.94,29.97,0
82.94,46.13,29.96,0
84.02,46.0,29.94,0
84.02,44.55,29.92,0
84.02,49.32,29.9,0
82.04,50.94,29.9,0
80.06,54.32,29.9,0
78.08,55.79,29.88,0
75.92,58.04,29.9,0
75.92,62.25,29.91,0
75.02,66.2,29.91,0
75.92,62.25,29.9,0
75.02,68.75,29.88,0
73.94,68.63,29.87,0
73.94,71.28,29.85,0
73.94,71.28,29.83,0
73.94,73.55,29.81,0
75.02,68.75,29.81,0
75.02,68.75,29.82,0
75.02,70.95,29.83,0
75.02,70.95,29.83,0
75.92,71.48,29.83,0
78.98,66.66,29.83,0
80.96,62.49,29.83,0
84.92,59.24,29.81,0
84.92,59.24,29.8,0
89.06,50.07,29.79,0
89.96,50.51,29.79,0
89.96,52.08,29.77,0
89.96,52.08,29.77,0
89.96,48.67,29.79,0
89.96,46.9,29.79,0
86.0,57.23,29.81,0
87.08,53.29,29.84,0
80.06,74.14,29.86,1
80.96,74.22,29.87,1
82.04,69.52,29.88,0
80.96,62.49,29.9,0
80.06,64.35,29.91,0
78.98,66.66,29.92,0
78.08,66.56,29.94,0
77.0,68.97,29.95,0
75.92,68.85,29.98,0
73.94,64.01,30.02,1
73.04,63.9,30.05,1
73.04,63.9,30.06,0
73.94,64.01,30.08,0
75.02,61.74,30.08,0
73.94,64.01,30.08,0
75.92,59.92,30.08,0
77.0,57.81,30.08,0
75.92,62.25,30.08,0
73.94,64.01,30.08,0
73.94,64.01,30.08,0
73.04,65.97,30.09,0
73.04,65.97,30.09,0
71.96,63.76,30.11,0
71.06,68.31,30.11,0
71.06,68.31,30.12,0
71.06,68.31,30.13,0
71.06,65.73,30.13,0
69.98,68.19,30.14,0
69.98,68.19,30.13,0
69.08,70.32,30.13,0
66.92,72.86,30.12,0
62.06,93.23,30.14,1
62.06,96.26,30.15,1
64.94,87.02,30.14,0
64.94,78.03,30.13,0
69.08,70.32,30.14,0
69.08,65.49,30.13,0
71.06,65.73,30.12,0
69.98,73.16,30.12,0
73.04,63.9,30.1,0
71.96,63.76,30.1,0
71.96,63.76,30.08,0
71.06,61.23,30.08,0
71.06,63.24,30.08,0
69.98,65.6,30.08,0
69.98,68.19,30.1,0
69.08,70.32,30.09,0
69.08,70.32,30.07,0
68.0,75.83,30.06,0
68.0,75.83,30.05,0
68.0,75.83,30.03,0
68.0,78.29,30.03,0
69.08,75.44,30.01,0
69.08,78.38,30.0,0
69.08,80.9,29.99,0
69.08,80.9,30.0,0
69.98,81.48,29.99,0
71.06,78.54,29.99,0
71.96,78.61,29.99,0
71.96,78.61,29.98,0
73.04,78.7,29.97,0
75.02,73.66,29.95,0
77.0,68.97,29.92,0
73.94,78.77,29.9,0
75.92,71.48,29.87,0
75.02,70.95,29.85,0
75.02,68.75,29.85,0
73.94,73.55,29.83,0
73.04,75.81,29.84,0
73.04,75.81,29.84,0
73.04,78.7,29.83,0
73.04,81.19,29.83,0
73.94,78.77,29.82,0
73.04,81.19,29.81,0
73.04,81.19,29.8,0
73.04,81.19,29.79,0
73.04,81.19,29.78,0
73.04,81.19,29.77,0
73.94,78.77,29.77,0
73.04,84.26,29.78,1
73.04,84.26,29.78,0
73.94,84.84,29.77,0
75.02,81.83,29.76,0
75.92,81.9,29.76,0
75.92,79.42,29.75,0
77.0,76.63,29.74,1
78.08,73.95,29.73,1
77.0,79.02,29.73,1
80.06,64.35,29.7,1
80.06,66.79,29.68,0
80.96,64.86,29.68,0
78.98,69.19,29.67,0
78.98,71.8,29.69,0
78.08,73.95,29.7,0
78.08,73.95,29.71,0
78.08,71.26,29.71,0
77.0,66.43,29.71,0
75.92,66.73,29.74,0
73.04,65.97,29.76,0
71.96,57.12,29.75,0
71.06,49.29,29.76,0
69.08,52.73,29.77,0
68.0,56.56,29.78,0
66.92,61.08,29.8,0
66.92,65.66,29.83,0
68.0,63.26,29.85,0
69.08,60.97,29.86,0
69.98,61.08,29.88,0
73.04,55.08,29.88,0
75.02,47.97,29.87,0
78.08,40.31,29.87,0
75.92,38.65,29.87,0
77.0,34.62,29.87,0
77.0,33.46,29.88,0
75.92,32.17,29.9,0
73.94,37.05,29.92,0
71.96,39.6,29.95,0
69.98,42.35,29.98,0
68.0,42.03,30.01,0
66.02,43.18,30.04,0
64.94,43.3,30.06,0
62.96,50.06,30.08,0
62.06,53.48,30.09,0
62.06,51.67,30.1,0
60.98,53.68,30.11,0
59.0,59.61,30.12,0
59.0,59.61,30.14,0
59.0,62.1,30.16,0
59.0,66.91,30.17,0
62.06,57.64,30.19,0
64.94,44.83,30.2,0
68.0,34.59,30.2,0
69.98,28.66,30.2,0
71.96,28.98,30.19,0
71.96,28.98,30.18,0
71.96,28.98,30.17,0
71.96,27.97,30.16,0
71.96,27.97,30.16,0
71.06,31.16,30.16,0
66.92,43.62,30.17,0
66.02,40.0,30.18,0
64.94,50.37,30.2,0
64.04,51.97,30.21,0
64.04,53.77,30.22,0
64.04,53.77,30.22,0
62.96,60.15,30.23,0
62.96,60.15,30.23,0
60.98,64.5,30.24,0
60.08,64.38,30.24,0
60.08,64.38,30.25,0
59.0,64.25,30.26,0
59.0,69.2,30.28,0
62.06,72.36,30.29,0
66.02,63.01,30.3,0
69.98,45.63,30.3,0
71.96,44.12,30.31,0
73.04,39.5,30.31,0
75.92,37.37,30.3,0
75.92,38.65,30.29,0
75.92,35.88,30.29,0
73.94,39.92,30.29,0
73.04,38.18,30.28,0
71.06,40.82,30.27,0
69.98,37.69,30.26,0
66.92,48.65,30.26,0
66.02,52.27,30.27,0
66.02,52.27,30.28,0
64.94,54.27,30.28,0
64.94,58.43,30.28,0
64.94,60.82,30.28,0
64.94,60.82,30.28,0
64.04,62.76,30.27,0
62.06,67.27,30.27,0
62.06,69.55,30.27,0
60.98,75.18,30.26,0
62.06,74.78,30.26,0
64.04,74.97,30.26,0
66.92,65.66,30.25,0
69.08,58.61,30.24,0
71.06,53.02,30.23,0
73.04,49.59,30.22,0
75.02,47.97,30.21,0
77.0,43.46,30.2,0
75.92,43.29,30.18,0
75.92,48.42,30.17,0
73.94,51.72,30.15,0
73.04,51.25,30.15,0
71.06,54.79,30.14,0
69.08,56.72,30.14,0
66.92,56.79,30.13,0
66.02,58.58,30.12,0
64.94,67.61,30.11,0
64.94,70.32,30.09,0
64.04,72.57,30.08,0
64.94,72.66,30.07,0
64.04,77.95,30.04,0
64.04,80.52,30.04,0
64.94,81.11,30.03,0
64.94,81.11,30.02,0
64.94,81.11,30.01,0
64.94,81.11,30.01,0
66.92,72.86,30.01,0
69.08,70.32,30.0,0
71.06,70.53,29.98,0
73.04,65.97,29.96,0
73.94,66.5,29.95,0
75.92,59.92,29.94,0
75.92,59.92,29.92,0
77.0,60.06,29.9,0
75.02,66.2,29.88,0
73.94,68.63,29.88,0
73.04,73.46,29.87,0
71.96,57.12,29.86,0
69.98,73.16,29.86,0
71.06,73.27,29.84,0
69.98,76.01,29.84,0
69.98,73.16,29.83,0
69.98,73.16,29.8,0
68.0,78.29,29.79,0
69.98,76.01,29.79,0
69.98,78.45,29.78,0
69.08,80.9,29.77,1
69.08,80.9,29.75,1
66.92,93.37,29.74,1
66.92,93.37,29.74,1
68.0,89.96,29.72,1
68.0,89.96,29.71,1
69.98,87.29,29.69,1
71.06,84.14,29.66,0
73.94,76.36,29.64,0
73.04,73.46,29.63,0
71.96,81.62,29.65,1
62.96,86.92,29.67,1
62.96,72.45,29.67,0
62.96,67.38,29.68,1
62.96,70.11,29.69,0
60.98,75.18,29.72,1
60.98,77.69,29.73,1
60.08,80.21,29.74,0
60.08,83.43,29.75,0
59.0,86.7,29.76,0
60.08,83.43,29.77,0
59.0,83.36,29.77,0
57.92,74.88,29.78,0
55.94,74.69,29.79,0
55.94,74.69,29.81,0
55.94,69.32,29.83,0
55.94,69.32,29.85,0
57.02,61.84,29.85,0
59.0,53.39,29.86,0
62.06,44.05,29.86,0
64.04,42.86,29.86,0
64.94,43.3,29.85,0
68.0,43.49,29.84,0
68.0,38.95,29.83,0
68.0,38.95,29.83,0
68.0,35.83,29.83,0
68.0,38.95,29.83,0
66.92,37.19,29.85,0
64.04,42.86,29.87,0
64.04,41.1,29.89,0
64.04,41.1,29.9,0
62.96,42.68,29.91,0
62.06,44.05,29.92,0
60.98,47.72,29.93,0
59.0,51.21,29.95,0
57.92,57.45,29.95,0
57.02,57.32,29.95,0
55.94,61.69,29.96,0
55.94,61.69,29.97,0
55.94,59.6,29.98,0
